customer_id,first_name,last_name,email,phone,ssn,dob,credit_card,street_address,city,state,zip_code,ip_address,account_balance,loyalty_tier,signup_date,lifetime_orders,marketing_opt_in
C00252,Yara,Williams,yara.williams892@proton.me,(800) 475-9321,452-64-3276,09/01/1989,3485-0770-1234-7509,5481 Cedar Ln,Los Angeles,CA,90057,186.204.130.57,6357.46,platinum,2020-03-25,95,True
C00253,Liam,Johnson,liam.johnson972@yahoo.com,(225) 134-2502,453-71-3289,08/03/2004,4485-7610-6943-0674,3507 Chestnut Pl,Denver,CO,80207,129.211.224.49,25954.78,bronze,2022-09-25,72,False
C00254,Rachel,Gonzalez,rachel.gonzalez579@proton.me,(936) 508-9345,454-78-3302,10/09/1963,3485-1667-3417-4823,6832 Chestnut Pl,Portland,OR,97290,136.220.95.202,5120.99,bronze,2024-09-26,105,False
C00255,Kate,Perez,kate.perez884@outlook.com,(518) 585-5516,455-85-3315,07/16/1953,5425-5642-9029-4841,1619 Pine Rd,Boston,MA,02134,123.147.23.201,29889.38,bronze,2024-09-25,109,True
C00256,Paul,Perez,paul.perez163@outlook.com,(861) 810-7169,456-92-3328,09/29/1994,3714-9913-8464-5168,2298 Pine Rd,Austin,TX,78756,178.243.198.193,45206.88,bronze,2024-10-19,146,True
C00257,Hiro,Lee,hiro.lee354@icloud.com,(342) 192-9932,457-99-3341,06/26/1968,3485-6653-4875-8734,8622 Spruce Ter,Phoenix,AZ,85023,205.139.182.16,11773.48,silver,2025-01-04,185,False
C00258,Paul,Garcia,paul.garcia114@gmail.com,(700) 630-9585,458-06-3354,10/17/1991,5105-7426-4694-6482,5905 Maple Dr,Atlanta,GA,30355,50.8.185.190,28558.62,gold,2022-08-24,159,True
C00259,James,Hernandez,james.hernandez20@gmail.com,(845) 439-7453,459-13-3367,08/30/1988,4485-5852-2821-7559,7417 Oak Ave,Seattle,WA,98151,21.81.203.228,39291.82,bronze,2020-01-11,128,False
C00260,David,White,david.white401@outlook.com,(628) 487-5036,460-20-3380,08/28/1974,5425-8193-2278-3623,4765 Chestnut Pl,Seattle,WA,98110,144.103.129.219,11785.39,bronze,2023-03-20,43,True
C00261,Jamal,Brown,jamal.brown802@proton.me,(505) 325-6347,461-27-3393,11/05/1951,4532-2936-8750-5892,237 Oak Ave,Phoenix,AZ,85093,146.71.159.44,5418.87,silver,2023-09-22,141,True
C00262,Isabella,Jackson,isabella.jackson576@proton.me,(574) 505-4641,462-34-3406,06/14/1951,5105-8016-9577-2880,640 Elm Way,New York,NY,10070,15.57.237.126,13064.2,bronze,2022-04-12,66,False
C00263,Yara,Lewis,yara.lewis513@yahoo.com,(406) 624-6577,463-41-3419,04/08/1951,4532-6952-7976-7458,4356 Cedar Ln,Los Angeles,CA,90039,88.66.106.219,21521.15,gold,2024-04-06,142,True
C00264,Carol,Lee,carol.lee801@icloud.com,(611) 443-9826,464-48-3432,09/15/1978,3485-2983-6995-7458,529 Birch Blvd,Miami,FL,33131,187.232.81.140,32507.03,bronze,2025-02-15,157,True
C00265,David,Perez,david.perez83@outlook.com,(436) 177-6714,465-55-3445,03/31/1968,5105-6172-0973-9620,9391 Birch Blvd,Phoenix,AZ,85091,35.169.169.193,43453.5,bronze,2020-10-23,132,True
C00266,Carol,Brown,carol.brown387@proton.me,(522) 382-4282,466-62-3458,03/02/2002,3714-3711-4413-5775,2912 Oak Ave,Boston,MA,02119,189.129.25.2,26235.94,bronze,2021-12-13,77,True
C00267,Quinn,Jones,quinn.jones4@yahoo.com,(404) 266-1694,467-69-3471,02/06/1974,4532-4223-5500-1838,5836 Maple Dr,Atlanta,GA,30385,18.240.60.234,5090.86,platinum,2020-03-15,198,False
C00268,Fatima,Williams,fatima.williams134@outlook.com,(427) 919-2980,468-76-3484,12/05/1970,4532-1084-8616-1568,9846 Elm Way,Seattle,WA,98128,122.16.86.227,3072.16,silver,2020-02-08,34,False
C00269,Isabella,Jackson,isabella.jackson642@proton.me,(805) 301-7347,469-83-3497,07/06/1990,5425-7006-0184-7386,6424 Main St,Austin,TX,78794,116.147.190.68,24495.34,silver,2020-10-03,200,True
C00270,Diego,Davis,diego.davis597@proton.me,(362) 683-3223,470-90-3510,03/28/1954,4485-1230-9104-1247,530 Walnut Ct,Denver,CO,80235,211.244.65.134,22701.94,bronze,2022-07-05,200,False
C00271,Victor,Robinson,victor.robinson568@icloud.com,(747) 672-8093,471-97-3523,10/19/1963,5105-7508-1023-3277,4386 Elm Way,Denver,CO,80279,145.234.95.105,13033.09,bronze,2020-07-14,42,True
C00272,Frank,Johnson,frank.johnson421@yahoo.com,(476) 573-7586,472-04-3536,09/12/1973,4485-6110-9073-5676,3302 Chestnut Pl,Boston,MA,02198,204.64.11.199,48866.16,silver,2022-10-26,153,False
C00273,Carol,Garcia,carol.garcia179@proton.me,(480) 865-4310,473-11-3549,06/23/1973,5425-7572-7476-6385,1509 Maple Dr,Portland,OR,97271,140.147.40.162,27424.07,bronze,2020-04-16,17,True
C00274,Aisha,Moore,aisha.moore585@icloud.com,(565) 388-6624,474-18-3562,09/21/1974,4532-0584-4410-3054,8379 Spruce Ter,Miami,FL,33122,11.12.60.188,16447.12,bronze,2020-10-18,182,True
C00275,Frank,Davis,frank.davis893@outlook.com,(718) 348-1322,475-25-3575,03/28/2000,3714-3055-8990-5787,4105 Walnut Ct,Minneapolis,MN,55420,201.140.213.233,28295.44,bronze,2024-09-11,159,True
C00276,Ingrid,King,ingrid.king726@gmail.com,(810) 220-9206,476-32-3588,12/21/1958,3485-3685-8403-3313,6868 Birch Blvd,Seattle,WA,98194,46.129.70.249,16949.4,platinum,2022-09-08,116,True
C00277,Zach,Rodriguez,zach.rodriguez72@outlook.com,(749) 398-3589,477-39-3601,03/07/1983,3485-6009-8303-3681,332 Elm Way,New York,NY,10030,218.184.174.159,47068.35,silver,2022-12-23,190,False
C00278,Carol,Martinez,carol.martinez305@gmail.com,(729) 153-6091,478-46-3614,09/19/1962,4485-5748-6887-2463,6128 Maple Dr,Denver,CO,80274,15.162.160.115,12541.23,bronze,2024-03-14,102,False
C00279,Uma,Moore,uma.moore109@gmail.com,(722) 341-1259,479-53-3627,02/01/1959,5105-6947-4583-6000,6339 Spruce Ter,New York,NY,10024,119.52.69.78,19891.35,bronze,2021-12-29,138,False
C00280,David,Martin,david.martin353@proton.me,(337) 674-8197,480-60-3640,03/08/1956,5105-4171-1943-3156,5988 Chestnut Pl,Seattle,WA,98118,77.96.31.198,7237.39,silver,2021-01-01,107,False
C00281,Zach,Moore,zach.moore604@proton.me,(885) 344-1002,481-67-3653,06/06/1965,4532-7072-1478-6781,7637 Chestnut Pl,Austin,TX,78754,218.38.163.133,28021.19,gold,2022-06-30,70,True
C00282,Aisha,Martin,aisha.martin769@outlook.com,(813) 260-5436,482-74-3666,03/08/2001,5425-4737-3987-1115,4590 Maple Dr,Austin,TX,78785,66.130.54.75,7128.34,bronze,2022-06-08,111,False
C00283,Jamal,Lewis,jamal.lewis237@icloud.com,(441) 388-7379,483-81-3679,11/18/1987,3714-8523-0366-6673,1147 Maple Dr,Phoenix,AZ,85058,178.252.190.166,7840.29,silver,2020-03-03,15,True
C00284,Yara,Garcia,yara.garcia404@icloud.com,(697) 149-4994,484-88-3692,12/06/1998,5105-4687-5470-4058,9829 Cedar Ln,Phoenix,AZ,85007,24.77.28.134,31818.72,silver,2023-11-26,83,True
C00285,Olivia,White,olivia.white585@yahoo.com,(762) 159-7608,485-95-3705,03/14/1974,4532-1285-9256-9878,3372 Elm Way,Atlanta,GA,30385,85.140.21.197,35425.7,bronze,2025-04-13,68,True
C00286,Zach,Gonzalez,zach.gonzalez274@proton.me,(690) 311-5718,486-02-3718,11/11/1987,5425-5558-3040-8889,5659 Chestnut Pl,Chicago,IL,60602,143.89.144.14,49029.13,gold,2021-08-09,92,False
C00287,Rachel,Davis,rachel.davis568@yahoo.com,(999) 109-1592,487-09-3731,02/05/1978,5425-4694-8366-2490,5340 Spruce Ter,Miami,FL,33165,52.83.121.221,41539.36,bronze,2025-02-14,52,False
C00288,Diego,White,diego.white336@gmail.com,(698) 810-3572,488-16-3744,12/08/1990,3714-3227-9334-1756,9718 Pine Rd,Austin,TX,78726,145.35.16.208,1413.92,bronze,2024-08-12,50,True
C00289,Xander,Davis,xander.davis238@outlook.com,(841) 268-8982,489-23-3757,09/27/1976,5425-6389-4865-9017,4913 Walnut Ct,Atlanta,GA,30398,125.17.157.91,9990.36,bronze,2021-08-31,173,True
C00290,Victor,Smith,victor.smith898@gmail.com,(985) 347-8896,490-30-3770,06/16/2005,3714-0000-8647-2698,1285 Main St,Los Angeles,CA,90001,137.149.116.203,31482.42,bronze,2022-09-03,98,True
C00291,Ingrid,Walker,ingrid.walker881@icloud.com,(472) 540-6216,491-37-3783,02/10/1960,5425-4776-2831-0408,7776 Birch Blvd,Phoenix,AZ,85068,118.90.228.41,8958.7,silver,2022-03-20,95,False
C00292,Frank,Thomas,frank.thomas632@icloud.com,(799) 363-6931,492-44-3796,12/31/1999,5105-4763-1218-0315,517 Chestnut Pl,Seattle,WA,98195,29.224.226.240,9185.09,gold,2023-02-05,3,True
C00293,Emma,Jackson,emma.jackson188@yahoo.com,(761) 530-4049,493-51-3809,09/25/1987,3714-9586-5091-8093,4675 Maple Dr,Minneapolis,MN,55416,14.44.112.87,5614.63,bronze,2025-01-14,163,False
C00294,Zach,Taylor,zach.taylor19@outlook.com,(259) 734-8250,494-58-3822,02/06/1974,3714-5147-3926-8425,6448 Maple Dr,New York,NY,10083,72.202.136.76,32229.38,silver,2020-10-26,117,False
C00295,Quinn,Miller,quinn.miller303@yahoo.com,(653) 428-5969,495-65-3835,03/18/1998,4485-1955-4095-8851,7024 Oak Ave,Minneapolis,MN,55487,120.155.242.188,31723.29,silver,2023-12-10,135,False
C00296,Carol,Harris,carol.harris400@proton.me,(916) 478-3264,496-72-3848,10/17/1967,4532-8068-9939-4104,6137 Birch Blvd,Los Angeles,CA,90041,213.216.93.254,16595.36,silver,2021-07-11,89,False
C00297,Tara,Harris,tara.harris386@yahoo.com,(329) 503-1212,497-79-3861,12/04/1985,4485-0436-0337-5742,9384 Cedar Ln,New York,NY,10074,138.72.5.89,13316.45,bronze,2022-10-29,96,False
C00298,Rachel,Martinez,rachel.martinez236@gmail.com,(300) 205-2989,498-86-3874,09/17/1950,4485-5217-7423-0197,5386 Maple Dr,New York,NY,10084,209.49.194.152,6014.19,silver,2025-11-11,54,True
C00299,Grace,Jackson,grace.jackson429@icloud.com,(768) 488-1861,499-93-3887,01/09/1954,5105-3547-0967-7586,247 Oak Ave,New York,NY,10077,199.133.229.121,21675.43,bronze,2023-11-02,53,False
C00300,David,Miller,david.miller321@proton.me,(486) 664-2509,500-00-3900,11/20/1972,5105-2743-7665-9153,5127 Birch Blvd,Atlanta,GA,30395,28.96.186.160,40735.36,gold,2024-11-11,66,True
C00301,Henry,Ramirez,henry.ramirez318@gmail.com,(965) 359-3949,501-07-3913,07/26/1985,3485-0040-1500-5564,8972 Walnut Ct,Chicago,IL,60679,117.208.99.187,16185.69,bronze,2022-05-09,186,True
C00302,Paul,Robinson,paul.robinson307@yahoo.com,(721) 428-5123,502-14-3926,10/11/1967,5425-0406-3141-1177,168 Pine Rd,Chicago,IL,60622,191.199.198.187,19769.85,bronze,2022-06-10,158,False
C00303,James,Ramirez,james.ramirez746@gmail.com,(861) 779-3586,503-21-3939,11/10/1987,5105-0996-1186-8057,7472 Pine Rd,Atlanta,GA,30383,200.212.165.143,9611.66,silver,2025-03-30,123,False
C00304,James,Smith,james.smith146@outlook.com,(212) 842-2020,504-28-3952,04/12/1990,4532-3510-8453-5004,2625 Birch Blvd,Chicago,IL,60689,89.56.247.197,1744.81,gold,2023-05-07,8,False
C00305,Hiro,Johnson,hiro.johnson55@proton.me,(993) 283-1415,505-35-3965,06/23/2000,5425-4941-1795-7016,4538 Oak Ave,New York,NY,10000,43.2.144.209,24778.16,bronze,2021-02-07,7,False
C00306,Tara,Young,tara.young441@proton.me,(628) 294-6686,506-42-3978,01/11/1971,3485-8349-7848-9436,2557 Oak Ave,Los Angeles,CA,90083,10.175.127.242,3473.94,platinum,2020-03-08,192,True
C00307,Fatima,Young,fatima.young373@gmail.com,(863) 953-8399,507-49-3991,08/21/1963,4532-9980-0354-5616,7006 Chestnut Pl,Miami,FL,33145,76.207.0.203,25854.41,bronze,2022-02-10,60,True
C00308,Bob,Anderson,bob.anderson208@proton.me,(430) 645-5152,508-56-4004,02/03/1967,3485-4140-7604-5202,7010 Maple Dr,Denver,CO,80204,92.156.128.46,37313.08,gold,2020-10-02,124,True
C00309,Aisha,Wilson,aisha.wilson845@proton.me,(291) 462-5959,509-63-4017,02/18/1951,5425-1624-6914-7683,8254 Cedar Ln,Atlanta,GA,30388,223.245.205.2,32987.11,gold,2021-09-05,189,False
C00310,Wendy,King,wendy.king497@proton.me,(948) 674-1369,510-70-4030,09/06/2002,4532-7980-8385-6579,1327 Walnut Ct,Denver,CO,80241,16.201.242.78,46862.34,silver,2020-07-13,9,False
C00311,Jamal,Harris,jamal.harris731@icloud.com,(791) 210-9769,511-77-4043,08/17/1954,4532-6805-4179-5116,7524 Birch Blvd,Atlanta,GA,30339,95.23.252.104,6752.2,silver,2024-06-05,93,True
C00312,Henry,Moore,henry.moore849@yahoo.com,(373) 822-3360,512-84-4056,03/22/1991,4485-5889-0420-9983,5025 Oak Ave,Atlanta,GA,30381,111.125.193.153,48558.18,bronze,2025-06-24,67,False
C00313,Olivia,Johnson,olivia.johnson755@outlook.com,(748) 915-6658,513-91-4069,08/29/2004,5425-5459-1925-7394,7726 Pine Rd,Chicago,IL,60650,163.254.167.211,15258.26,bronze,2023-07-23,42,True
C00314,Carol,Smith,carol.smith618@outlook.com,(348) 831-2067,514-98-4082,04/02/1951,5425-3622-6212-2890,7183 Pine Rd,New York,NY,10052,152.154.50.251,3198.32,gold,2022-01-20,178,True
C00315,Paul,Allen,paul.allen539@outlook.com,(447) 749-1811,515-05-4095,04/02/1989,4485-9396-1828-1947,5368 Chestnut Pl,Los Angeles,CA,90038,93.81.88.111,32269.64,platinum,2021-01-03,35,True
C00316,Quinn,Miller,quinn.miller934@outlook.com,(736) 331-3456,516-12-4108,09/16/1999,5105-7787-3800-8375,939 Elm Way,Boston,MA,02124,212.226.113.198,36762.44,silver,2021-05-25,108,False
C00317,Xander,Lewis,xander.lewis626@gmail.com,(649) 523-2727,517-19-4121,11/24/2001,3714-9404-0107-5894,4288 Maple Dr,Miami,FL,33139,25.1.32.186,27868.91,gold,2022-10-12,89,True
C00318,Quinn,Clark,quinn.clark36@gmail.com,(701) 381-4306,518-26-4134,06/10/1993,3714-2119-0087-5245,8310 Chestnut Pl,New York,NY,10006,37.136.156.182,44268.22,bronze,2025-05-24,112,False
C00319,Sam,Hernandez,sam.hernandez798@yahoo.com,(538) 507-4359,519-33-4147,12/13/1996,3714-9818-6575-7030,2964 Walnut Ct,Chicago,IL,60676,197.105.192.235,48489.91,silver,2020-04-03,43,True
C00320,Olivia,Smith,olivia.smith692@icloud.com,(607) 949-7587,520-40-4160,01/23/1971,3714-3143-5217-2951,8358 Maple Dr,Portland,OR,97294,28.159.213.254,64.28,bronze,2024-07-30,113,True
C00321,Isabella,Garcia,isabella.garcia865@yahoo.com,(552) 440-6616,521-47-4173,05/24/1969,4532-0735-5347-7080,4304 Maple Dr,New York,NY,10078,174.218.210.58,15755.28,bronze,2025-01-18,172,False
C00322,Fatima,Johnson,fatima.johnson202@outlook.com,(303) 709-2318,522-54-4186,08/19/1982,4532-0365-3443-5485,899 Walnut Ct,Portland,OR,97221,137.168.29.130,38889.84,bronze,2022-02-17,114,False
C00323,Ingrid,Gonzalez,ingrid.gonzalez916@yahoo.com,(654) 595-5960,523-61-4199,07/19/1999,4532-8869-8616-0149,4304 Birch Blvd,Denver,CO,80273,164.217.66.232,42286.41,bronze,2023-01-26,145,False
C00324,Kate,Young,kate.young559@outlook.com,(660) 269-5351,524-68-4212,08/25/1972,4485-2599-2135-4648,3458 Maple Dr,Chicago,IL,60655,119.76.221.140,22205.48,gold,2020-05-02,27,True
C00325,Zach,Allen,zach.allen528@proton.me,(919) 187-2535,525-75-4225,04/17/1977,3485-0481-4107-7430,373 Cedar Ln,Minneapolis,MN,55467,155.211.61.193,21273.14,bronze,2021-04-11,177,True
C00326,Grace,King,grace.king433@icloud.com,(205) 361-3653,526-82-4238,11/26/1969,5425-4764-5850-2876,6453 Elm Way,Austin,TX,78758,142.247.10.81,37046.81,bronze,2021-12-03,147,False
C00327,Carol,Garcia,carol.garcia73@yahoo.com,(528) 491-6825,527-89-4251,06/03/1988,5105-5212-3233-6107,7287 Cedar Ln,Los Angeles,CA,90049,138.170.161.176,7043.73,bronze,2025-08-15,37,True
C00328,Kate,Perez,kate.perez414@proton.me,(253) 466-1176,528-96-4264,09/12/1989,3714-7895-9848-5690,7502 Spruce Ter,Miami,FL,33135,88.234.66.190,36666.6,bronze,2021-07-07,148,True
C00329,Sam,Smith,sam.smith256@gmail.com,(597) 993-2431,529-03-4277,11/12/1979,5425-7087-1231-1660,9137 Pine Rd,Minneapolis,MN,55409,136.247.141.210,42130.49,bronze,2020-11-03,39,False
C00330,Fatima,Ramirez,fatima.ramirez252@gmail.com,(846) 944-1515,530-10-4290,07/15/2003,3485-3018-3834-5056,6098 Pine Rd,New York,NY,10036,13.27.55.99,14209.02,bronze,2025-04-10,186,True
C00331,Kate,Ramirez,kate.ramirez593@outlook.com,(788) 249-3264,531-17-4303,07/19/1992,3714-9434-9989-0502,6071 Elm Way,Boston,MA,02139,126.226.41.215,25365.78,silver,2022-08-12,194,True
C00332,Carol,Jones,carol.jones378@proton.me,(936) 503-6858,532-24-4316,03/27/1954,5105-0070-6067-1888,1893 Birch Blvd,Austin,TX,78781,215.171.255.158,2630.88,bronze,2024-04-27,193,False
C00333,Tara,Davis,tara.davis980@icloud.com,(557) 605-1179,533-31-4329,12/05/1989,3485-3631-6588-0476,3069 Birch Blvd,Boston,MA,02122,184.1.69.228,43415.41,gold,2024-05-25,188,True
C00334,Aisha,Smith,aisha.smith880@gmail.com,(500) 233-6532,534-38-4342,04/30/2000,4485-2224-7558-4215,5878 Walnut Ct,Miami,FL,33128,218.195.255.239,20414.58,gold,2024-05-13,6,True
C00335,Hiro,Harris,hiro.harris838@yahoo.com,(453) 106-8866,535-45-4355,01/30/1957,5105-7077-4589-2819,2449 Cedar Ln,Denver,CO,80269,115.146.131.92,25267.55,bronze,2022-01-15,148,False
C00336,Frank,Davis,frank.davis963@gmail.com,(944) 512-1131,536-52-4368,12/01/1990,3485-8479-4127-4654,6136 Pine Rd,Chicago,IL,60650,162.200.21.150,40839.87,silver,2025-01-12,9,False
C00337,Yara,Martin,yara.martin976@outlook.com,(309) 587-8349,537-59-4381,02/07/1968,3714-4537-9718-9789,731 Walnut Ct,Minneapolis,MN,55492,134.96.247.148,6014.7,bronze,2020-10-19,61,False
C00338,Wendy,Lewis,wendy.lewis905@icloud.com,(911) 497-8232,538-66-4394,03/12/1951,4532-0206-3031-9583,7692 Pine Rd,Seattle,WA,98113,35.208.99.86,20076.61,silver,2021-12-24,102,True
C00339,Xander,Davis,xander.davis525@yahoo.com,(504) 634-8832,539-73-4407,02/07/1993,5105-0670-9969-3175,1978 Oak Ave,Atlanta,GA,30337,185.255.126.162,16401.81,gold,2024-03-14,65,False
C00340,Liam,Brown,liam.brown294@outlook.com,(470) 467-3214,540-80-4420,08/19/1982,5425-4962-7956-2705,6717 Chestnut Pl,Portland,OR,97298,43.76.149.22,8072.98,gold,2023-12-30,3,True
C00341,Uma,Walker,uma.walker387@outlook.com,(258) 509-3729,541-87-4433,05/01/1975,4485-8997-1009-8122,4182 Main St,Seattle,WA,98195,187.225.180.161,11882.7,bronze,2020-06-04,46,True
C00342,Olivia,Johnson,olivia.johnson731@outlook.com,(659) 229-3314,542-94-4446,08/19/1990,4485-7421-6647-2321,1380 Pine Rd,Denver,CO,80255,200.247.101.49,12070.6,silver,2021-01-27,67,False
C00343,Xander,Sanchez,xander.sanchez383@gmail.com,(665) 163-7725,543-01-4459,07/09/1998,3714-1994-5896-8884,9635 Oak Ave,Chicago,IL,60610,19.78.68.177,9298.15,gold,2021-09-16,172,False
C00344,Paul,Johnson,paul.johnson251@yahoo.com,(720) 696-2816,544-08-4472,08/26/1960,4532-3674-7091-7556,3045 Pine Rd,Phoenix,AZ,85021,56.149.104.147,43262.71,bronze,2020-08-14,22,True
C00345,James,Garcia,james.garcia937@yahoo.com,(418) 219-4987,545-15-4485,02/23/1990,3714-6119-0751-0967,9518 Main St,Chicago,IL,60644,107.195.203.65,8484.74,bronze,2023-12-17,188,True
C00346,Isabella,Sanchez,isabella.sanchez40@yahoo.com,(966) 558-5471,546-22-4498,07/02/1952,5425-0068-4587-7072,6692 Pine Rd,Austin,TX,78730,141.237.57.148,32583.91,silver,2022-12-07,97,True
C00347,Zach,Gonzalez,zach.gonzalez43@icloud.com,(537) 346-9672,547-29-4511,04/18/2003,3714-2010-4641-9267,3105 Chestnut Pl,Los Angeles,CA,90082,91.251.128.246,21117.43,silver,2024-01-01,121,False
C00348,Yara,Jones,yara.jones668@proton.me,(607) 502-8771,548-36-4524,07/20/1958,3485-0791-8054-2321,6693 Maple Dr,Portland,OR,97249,158.131.80.243,34162.25,bronze,2025-10-14,127,True
C00349,Olivia,Brown,olivia.brown808@outlook.com,(590) 427-4076,549-43-4537,04/25/1963,4532-8069-0875-9189,1048 Oak Ave,New York,NY,10084,33.133.76.209,7647.9,platinum,2025-11-29,87,False
C00350,Emma,Lewis,emma.lewis800@icloud.com,(823) 579-1674,550-50-4550,11/13/1994,5425-1216-9330-9462,1990 Spruce Ter,Los Angeles,CA,90037,127.68.117.30,4010.69,silver,2022-07-16,28,True
C00351,Wendy,Thomas,wendy.thomas645@gmail.com,(634) 626-6963,551-57-4563,07/29/1963,4485-4453-5829-6026,835 Chestnut Pl,Portland,OR,97245,191.1.241.148,9626.96,gold,2023-01-06,9,False
C00352,Emma,Williams,emma.williams11@yahoo.com,(259) 751-1688,552-64-4576,08/05/1986,3714-2613-6015-9942,8887 Chestnut Pl,Los Angeles,CA,90008,167.84.188.105,21713.52,bronze,2025-02-04,144,True
C00353,David,Brown,david.brown195@yahoo.com,(597) 775-6478,553-71-4589,04/07/1986,4532-2856-8225-5810,2883 Elm Way,Chicago,IL,60687,13.31.101.168,11454.75,platinum,2024-07-22,71,True
C00354,Noah,Garcia,noah.garcia342@yahoo.com,(423) 617-8169,554-78-4602,01/19/2003,3485-8666-3900-7787,2983 Pine Rd,Portland,OR,97275,116.248.16.92,24717.42,gold,2022-11-02,60,True
C00355,Aisha,Martinez,aisha.martinez647@gmail.com,(603) 144-3811,555-85-4615,03/19/1975,4485-8438-4043-8371,1919 Pine Rd,Boston,MA,02194,218.97.14.74,21541.99,silver,2023-09-05,76,False
C00356,Quinn,Brown,quinn.brown316@gmail.com,(643) 791-7537,556-92-4628,08/03/1964,5105-9993-9363-9882,5253 Chestnut Pl,New York,NY,10011,39.23.65.43,16338.57,bronze,2025-09-18,55,False
C00357,Olivia,Walker,olivia.walker12@icloud.com,(622) 553-5826,557-99-4641,03/09/1982,3714-2568-3530-3709,3308 Elm Way,Boston,MA,02136,201.167.123.168,21328.78,platinum,2023-10-08,105,False
C00358,Quinn,Davis,quinn.davis291@proton.me,(498) 864-2986,558-06-4654,11/08/1978,4485-7839-3637-8160,3413 Main St,Denver,CO,80229,166.208.31.197,25409.04,bronze,2020-03-11,72,True
C00359,Victor,Smith,victor.smith972@icloud.com,(743) 298-5242,559-13-4667,03/17/2002,3485-9668-4718-3419,243 Spruce Ter,Phoenix,AZ,85098,26.74.141.188,37660.51,silver,2026-02-08,66,True
C00360,Yara,Jackson,yara.jackson937@proton.me,(717) 336-2496,560-20-4680,03/31/1995,3485-9531-2679-0774,3013 Main St,Chicago,IL,60649,139.13.199.176,19168.19,silver,2024-06-11,28,True
C00361,Ingrid,Lewis,ingrid.lewis39@icloud.com,(464) 355-3622,561-27-4693,04/28/1999,3714-1502-2420-7820,2873 Birch Blvd,Boston,MA,02165,173.106.236.126,41957.74,silver,2022-05-08,47,False
C00362,Jamal,Anderson,jamal.anderson218@outlook.com,(326) 550-8950,562-34-4706,03/24/1950,3485-9190-3705-7944,2500 Chestnut Pl,Denver,CO,80273,69.176.187.64,17029.36,bronze,2022-05-19,0,True
C00363,Grace,Young,grace.young219@icloud.com,(305) 678-5332,563-41-4719,11/28/2002,5105-4351-1934-3699,7504 Maple Dr,Austin,TX,78771,123.132.253.103,7876.69,bronze,2024-07-31,146,True
C00364,Rachel,Gonzalez,rachel.gonzalez953@proton.me,(428) 943-7814,564-48-4732,09/11/1968,5105-1975-6767-5477,9885 Oak Ave,Chicago,IL,60624,132.245.224.81,23341.0,silver,2025-01-27,163,True
C00365,Kate,Anderson,kate.anderson926@gmail.com,(329) 619-8826,565-55-4745,08/24/1994,4532-6729-3413-8195,3237 Oak Ave,Phoenix,AZ,85076,159.91.212.18,13373.71,bronze,2024-06-19,92,True
C00366,Hiro,Martin,hiro.martin928@outlook.com,(603) 991-8654,566-62-4758,09/17/1982,3485-3035-1914-6076,1964 Main St,New York,NY,10044,130.129.191.131,38686.13,silver,2026-03-20,156,False
C00367,Alice,Smith,alice.smith103@gmail.com,(749) 294-2380,567-69-4771,08/29/1982,5425-7452-9119-3124,3410 Birch Blvd,Portland,OR,97242,44.72.26.250,45325.61,gold,2020-12-05,134,True
C00368,Sam,White,sam.white678@outlook.com,(884) 633-4152,568-76-4784,11/08/1996,4485-6734-9680-3039,5120 Cedar Ln,Phoenix,AZ,85079,59.113.7.9,46828.28,bronze,2024-12-25,187,False
C00369,Quinn,Allen,quinn.allen725@proton.me,(679) 310-9365,569-83-4797,07/05/1982,4532-0352-8968-2106,9422 Birch Blvd,Austin,TX,78723,149.234.135.172,42543.63,silver,2021-02-28,122,False
C00370,Yara,Young,yara.young322@icloud.com,(906) 264-3831,570-90-4810,06/21/1996,3485-0732-6267-8566,2678 Birch Blvd,Denver,CO,80279,90.213.99.52,17525.11,silver,2023-10-04,156,True
C00371,James,Walker,james.walker338@yahoo.com,(787) 759-3727,571-97-4823,04/24/1950,5425-2135-8910-0307,812 Birch Blvd,Boston,MA,02132,92.78.102.27,127.58,bronze,2023-01-15,165,False
C00372,Fatima,Martin,fatima.martin108@gmail.com,(848) 603-3329,572-04-4836,11/04/1976,5105-9017-5610-0631,8460 Oak Ave,Los Angeles,CA,90012,191.177.94.228,29525.28,silver,2021-10-11,111,False
C00373,Frank,Martinez,frank.martinez483@proton.me,(693) 968-8097,573-11-4849,03/09/1968,4485-3498-4092-1028,9390 Birch Blvd,Atlanta,GA,30322,60.254.124.92,39996.61,platinum,2020-06-15,17,True
C00374,Frank,White,frank.white85@gmail.com,(556) 823-9625,574-18-4862,11/15/1954,4485-1800-5985-4150,6710 Birch Blvd,Austin,TX,78730,97.123.2.175,29070.3,bronze,2020-10-04,94,False
C00375,Diego,Lee,diego.lee747@icloud.com,(543) 958-4140,575-25-4875,02/27/1963,5425-1872-2720-3892,4196 Elm Way,Phoenix,AZ,85045,114.140.214.218,18790.05,bronze,2024-10-19,59,False
C00376,Paul,Anderson,paul.anderson118@gmail.com,(207) 629-1316,576-32-4888,08/05/1950,4485-0154-2441-2854,1958 Pine Rd,Portland,OR,97222,145.62.207.76,47535.35,platinum,2022-12-14,151,False
C00377,Grace,Lopez,grace.lopez618@proton.me,(234) 247-8397,577-39-4901,10/02/1987,4485-7185-9855-7179,3884 Chestnut Pl,Atlanta,GA,30397,208.246.95.42,32316.27,bronze,2020-09-20,9,True
